date,Dry-Bulb Temperature,Atmospheric Pressure,Dew-Point Temperature,Relative Humidity,wind speed,wind direction,Precip,Visibility,Solar Condition
"12:00 PM +03 on February 26, 2016",31,1012,21,55,9.3,180,-9999,10,Partly Cloudy
"1:00 PM +03 on February 26, 2016",32,1011,21,52,7.4,180,-9999,10,Partly Cloudy
"2:00 PM +03 on February 26, 2016",32,1010,21,52,7.4,200,-9999,10,Scattered Clouds
"3:00 PM +03 on February 26, 2016",32,1009,22,47,22.2,180,-9999,10,Scattered Clouds
"3:00 PM +03 on February 26, 2016",32,1010,22,55,22.2,180,-9999,10,Scattered Clouds
"4:00 PM +03 on February 26, 2016",32,1010,22,55,14.8,180,-9999,10,Scattered Clouds
"5:00 PM +03 on February 26, 2016",31,1010,22,58,14.8,200,-9999,10,Scattered Clouds
"6:00 PM +03 on February 26, 2016",30,1009,22,51,9.3,210,-9999,10,Scattered Clouds
"6:00 PM +03 on February 26, 2016",30,1010,22,62,9.3,210,-9999,10,Partly Cloudy
"7:00 PM +03 on February 26, 2016",29,1010,22,66,11.1,190,-9999,-9999,Clear
"8:00 PM +03 on February 26, 2016",28,1011,22,70,11.1,190,-9999,-9999,Clear
"9:00 PM +03 on February 26, 2016",27,1010,21,61,0,190,-9999,10,Partly Cloudy
"9:00 PM +03 on February 26, 2016",27,1011,21,70,0,0,-9999,-9999,Clear
"10:00 PM +03 on February 26, 2016",27,1012,21,70,0,0,-9999,-9999,Clear
"11:00 PM +03 on February 26, 2016",27,1012,21,70,0,0,-9999,-9999,Clear
"12:00 AM +03 on February 27, 2016",26,1010,21,64,0,0,-9999,10,Scattered Clouds
"12:00 AM +03 on February 27, 2016",26,1011,21,74,0,0,-9999,-9999,Clear
"1:00 AM +03 on February 27, 2016",26,1011,21,74,0,0,-9999,-9999,Clear
"2:00 AM +03 on February 27, 2016",26,1011,21,74,0,0,-9999,-9999,Clear
"3:00 AM +03 on February 27, 2016",25,1009,21,69,0,0,-9999,10,Clear
"3:00 AM +03 on February 27, 2016",25,1011,21,78,0,0,-9999,-9999,Clear
"4:00 AM +03 on February 27, 2016",25,1011,21,78,0,0,-9999,-9999,Clear
"5:00 AM +03 on February 27, 2016",25,1011,21,78,0,0,-9999,-9999,Clear
"6:00 AM +03 on February 27, 2016",25,1010,21,69,0,0,-9999,10,Partly Cloudy
"6:00 AM +03 on February 27, 2016",25,1011,21,78,0,0,-9999,-9999,Clear
"7:00 AM +03 on February 27, 2016",25,1011,21,78,0,0,-9999,10,Mostly Cloudy
"8:00 AM +03 on February 27, 2016",25,1012,21,78,0,0,-9999,10,Mostly Cloudy
"9:00 AM +03 on February 27, 2016",26,1012,22,72,0,0,-9999,10,Partly Cloudy
"9:00 AM +03 on February 27, 2016",26,1013,22,78,0,0,-9999,10,Scattered Clouds
"10:00 AM +03 on February 27, 2016",28,1013,22,70,0,0,-9999,10,Scattered Clouds
"11:00 AM +03 on February 27, 2016",31,1013,23,62,0,0,-9999,10,Partly Cloudy
"12:00 PM +03 on February 27, 2016",32,1012,22,47,3.7,240,-9999,10,Scattered Clouds
"12:00 PM +03 on February 27, 2016",32,1013,22,55,3.7,240,-9999,10,Partly Cloudy
"1:00 PM +03 on February 27, 2016",34,1012,23,52,7.4,170,-9999,-9999,Clear
"2:00 PM +03 on February 27, 2016",34,1011,21,46,18.5,180,-9999,10,Partly Cloudy
"3:00 PM +03 on February 27, 2016",35,1010,21,36,7.4,210,-9999,10,Scattered Clouds
"3:00 PM +03 on February 27, 2016",35,1011,21,44,7.4,210,-9999,10,Partly Cloudy
"4:00 PM +03 on February 27, 2016",34,1011,22,49,11.1,240,-9999,10,Partly Cloudy
"5:00 PM +03 on February 27, 2016",34,1011,21,46,11.1,210,-9999,-9999,Clear
"6:00 PM +03 on February 27, 2016",33,1010,21,40,5.6,240,-9999,10,Scattered Clouds
"6:00 PM +03 on February 27, 2016",33,1011,21,49,5.6,240,-9999,-9999,Clear
"7:00 PM +03 on February 27, 2016",31,1012,22,58,7.4,240,-9999,-9999,Clear
"8:00 PM +03 on February 27, 2016",30,1013,21,58,3.7,270,-9999,-9999,Clear
"9:00 PM +03 on February 27, 2016",29,1012,21,54,3.7,300,-9999,10,Scattered Clouds
"9:00 PM +03 on February 27, 2016",29,1013,21,62,3.7,300,-9999,-9999,Clear
"10:00 PM +03 on February 27, 2016",28,1013,21,66,0,0,-9999,-9999,Clear
"11:00 PM +03 on February 27, 2016",27,1014,21,70,0,0,-9999,-9999,Clear
"12:00 AM +03 on February 28, 2016",27,1013,21,64,0,0,-9999,10,Clear
"12:00 AM +03 on February 28, 2016",27,1014,21,70,0,0,-9999,-9999,Clear
"1:00 AM +03 on February 28, 2016",26,1014,20,69,0,0,-9999,-9999,Clear
"2:00 AM +03 on February 28, 2016",26,1014,21,74,0,0,-9999,-9999,Clear
"3:00 AM +03 on February 28, 2016",25,1013,21,69,0,0,-9999,10,Clear
"3:00 AM +03 on February 28, 2016",25,1014,21,78,0,0,-9999,-9999,Clear
"4:00 AM +03 on February 28, 2016",25,1014,21,78,0,0,-9999,-9999,Clear
"5:00 AM +03 on February 28, 2016",25,1014,20,74,0,0,-9999,-9999,Clear
"6:00 AM +03 on February 28, 2016",25,1013,21,73,0,0,-9999,10,Clear
"6:00 AM +03 on February 28, 2016",25,1014,21,78,0,0,-9999,-9999,Clear
"7:00 AM +03 on February 28, 2016",24,1015,20,78,0,0,-9999,-9999,Clear
"8:00 AM +03 on February 28, 2016",25,1015,21,78,0,0,-9999,-9999,Clear
"9:00 AM +03 on February 28, 2016",27,1014,21,64,0,0,-9999,10,Clear
"9:00 AM +03 on February 28, 2016",27,1015,21,70,0,0,-9999,-9999,Clear
"10:00 AM +03 on February 28, 2016",31,1015,22,58,0,0,-9999,-9999,Clear
"11:00 AM +03 on February 28, 2016",34,1015,22,49,5.6,350,-9999,-9999,Clear
"12:00 PM +03 on February 28, 2016",35,1013,22,37,3.7,150,-9999,10,Clear
"12:00 PM +03 on February 28, 2016",35,1014,22,47,3.7,150,-9999,-9999,Clear
"1:00 PM +03 on February 28, 2016",36,1013,22,44,3.7,180,-9999,-9999,Clear
"2:00 PM +03 on February 28, 2016",37,1013,22,42,3.7,240,-9999,-9999,Clear
"3:00 PM +03 on February 28, 2016",38,1010,21,28,7.4,210,-9999,10,Clear
"3:00 PM +03 on February 28, 2016",38,1012,21,37,7.4,210,-9999,-9999,Clear
"4:00 PM +03 on February 28, 2016",37,1012,22,42,7.4,180,-9999,-9999,Clear
"6:00 PM +03 on February 28, 2016",34,1011,22,39,5.6,230,-9999,10,Clear
"6:00 PM +03 on February 28, 2016",34,1013,22,49,5.6,230,-9999,-9999,Clear
"7:00 PM +03 on February 28, 2016",32,1014,22,55,3.7,220,-9999,-9999,Clear
"8:00 PM +03 on February 28, 2016",31,1015,21,55,3.7,210,-9999,-9999,Clear
"9:00 PM +03 on February 28, 2016",30,1014,21,49,3.7,200,-9999,10,Clear
"9:00 PM +03 on February 28, 2016",30,1015,21,58,3.7,200,-9999,-9999,Clear
"10:00 PM +03 on February 28, 2016",30,1016,21,58,0,0,-9999,-9999,Clear
"11:00 PM +03 on February 28, 2016",29,1016,20,58,0,0,-9999,-9999,Clear
"12:00 AM +03 on February 29, 2016",28,1014,19,48,0,0,-9999,10,Clear
"12:00 AM +03 on February 29, 2016",29,1016,19,55,0,0,-9999,-9999,Clear
"1:00 AM +03 on February 29, 2016",28,1015,19,58,0,0,-9999,-9999,Clear
"2:00 AM +03 on February 29, 2016",28,1015,19,58,0,0,-9999,-9999,Clear
"3:00 AM +03 on February 29, 2016",27,1013,19,52,0,0,-9999,10,Clear
"3:00 AM +03 on February 29, 2016",27,1014,19,61,0,0,-9999,-9999,Clear
"4:00 AM +03 on February 29, 2016",26,1014,18,61,0,0,-9999,-9999,Clear
"5:00 AM +03 on February 29, 2016",26,1014,18,61,0,0,-9999,-9999,Clear
"6:00 AM +03 on February 29, 2016",26,1013,17,48,0,0,-9999,10,Clear
"6:00 AM +03 on February 29, 2016",26,1014,17,57,0,0,-9999,-9999,Clear
"7:00 AM +03 on February 29, 2016",25,1014,18,65,0,0,-9999,-9999,Clear
"8:00 AM +03 on February 29, 2016",25,1015,19,69,0,0,-9999,-9999,Clear
"9:00 AM +03 on February 29, 2016",27,1014,19,54,0,0,-9999,10,Clear
"9:00 AM +03 on February 29, 2016",27,1015,19,61,0,0,-9999,-9999,Clear
"10:00 AM +03 on February 29, 2016",32,1015,24,62,0,0,-9999,-9999,Clear
"11:00 AM +03 on February 29, 2016",35,1015,27,63,3.7,170,-9999,-9999,Clear
"12:00 PM +03 on February 29, 2016",37,1013,29,55,0,170,-9999,10,Clear
"12:00 PM +03 on February 29, 2016",37,1014,29,63,0,0,-9999,-9999,Clear
"1:00 PM +03 on February 29, 2016",38,1013,30,64,0,0,-9999,-9999,Clear
"2:00 PM +03 on February 29, 2016",39,1012,30,60,0,0,-9999,-9999,Clear
"3:00 PM +03 on February 29, 2016",39,1010,28,46,11.1,180,-9999,10,Clear
"3:00 PM +03 on February 29, 2016",39,1011,28,53,11.1,180,-9999,-9999,Clear
"4:00 PM +03 on February 29, 2016",39,1011,27,50,11.1,210,-9999,-9999,Clear
"5:00 PM +03 on February 29, 2016",38,1011,26,50,7.4,210,-9999,-9999,Clear
"6:00 PM +03 on February 29, 2016",35,1010,25,47,11.1,210,-9999,10,Clear
"6:00 PM +03 on February 29, 2016",35,1012,25,56,11.1,210,-9999,-9999,Clear
"7:00 PM +03 on February 29, 2016",33,1012,25,63,11.1,220,-9999,-9999,Clear
"8:00 PM +03 on February 29, 2016",31,1013,22,58,3.7,210,-9999,-9999,Clear
"9:00 PM +03 on February 29, 2016",30,1013,20,46,0,210,-9999,10,Clear
"9:00 PM +03 on February 29, 2016",30,1014,20,55,0,0,-9999,-9999,Clear
"10:00 PM +03 on February 29, 2016",29,1014,21,62,0,0,-9999,-9999,Clear
"11:00 PM +03 on February 29, 2016",29,1014,22,66,0,0,-9999,-9999,Clear
"12:00 AM +03 on March 01, 2016",29,1012,21,52,0,0,-9999,10,Clear
"12:00 AM +03 on March 01, 2016",29,1013,21,62,0,0,-9999,-9999,Clear
"1:00 AM +03 on March 01, 2016",29,1012,20,58,0,0,-9999,-9999,Clear
"2:00 AM +03 on March 01, 2016",29,1012,20,58,0,0,-9999,-9999,Clear
"3:00 AM +03 on March 01, 2016",28,1009,20,52,0,0,-9999,10,Clear
"3:00 AM +03 on March 01, 2016",28,1011,20,62,0,0,-9999,-9999,Clear
"4:00 AM +03 on March 01, 2016",28,1011,20,62,0,0,-9999,-9999,Clear
"5:00 AM +03 on March 01, 2016",27,1011,20,65,0,0,-9999,-9999,Clear
"6:00 AM +03 on March 01, 2016",27,1010,20,59,0,0,-9999,10,Clear
"6:00 AM +03 on March 01, 2016",27,1011,20,65,0,0,-9999,-9999,Clear
"7:00 AM +03 on March 01, 2016",26,1012,18,61,0,0,-9999,-9999,Clear
"8:00 AM +03 on March 01, 2016",27,1013,20,65,0,0,-9999,-9999,Clear
"9:00 AM +03 on March 01, 2016",28,1012,20,54,0,0,-9999,10,Clear
"9:00 AM +03 on March 01, 2016",28,1013,20,62,0,0,-9999,-9999,Clear
"10:00 AM +03 on March 01, 2016",32,1012,21,52,3.7,170,-9999,-9999,Clear
"11:00 AM +03 on March 01, 2016",34,1012,20,44,3.7,110,-9999,-9999,Clear
"12:00 PM +03 on March 01, 2016",36,1010,22,34,7.4,170,-9999,10,Clear
"12:00 PM +03 on March 01, 2016",36,1012,22,44,7.4,170,-9999,-9999,Clear
"1:00 PM +03 on March 01, 2016",37,1011,23,44,7.4,170,-9999,-9999,Clear
"2:00 PM +03 on March 01, 2016",37,1010,23,44,3.7,240,-9999,10,Partly Cloudy
"3:00 PM +03 on March 01, 2016",37,1008,23,36,5.6,210,-9999,10,Scattered Clouds
"3:00 PM +03 on March 01, 2016",37,1009,23,44,5.6,210,-9999,10,Partly Cloudy
"4:00 PM +03 on March 01, 2016",36,1009,23,47,3.7,180,-9999,10,Partly Cloudy
"5:00 PM +03 on March 01, 2016",35,1009,23,49,7.4,210,-9999,-9999,Clear
"6:00 PM +03 on March 01, 2016",34,1008,23,44,7.4,210,-9999,10,Clear
"6:00 PM +03 on March 01, 2016",34,1010,23,52,7.4,210,-9999,-9999,Clear
"7:00 PM +03 on March 01, 2016",32,1010,22,55,3.7,240,-9999,-9999,Clear
"9:00 PM +03 on March 01, 2016",30,1010,23,61,3.7,210,-9999,10,Clear
"9:00 PM +03 on March 01, 2016",30,1011,23,66,3.7,210,-9999,-9999,Clear
"10:00 PM +03 on March 01, 2016",29,1011,22,66,0,0,-9999,-9999,Clear
"11:00 PM +03 on March 01, 2016",28,1012,21,66,0,0,-9999,-9999,Clear
"12:00 AM +03 on March 02, 2016",27,1010,21,61,0,0,-9999,10,Clear
"12:00 AM +03 on March 02, 2016",27,1011,21,70,0,0,-9999,-9999,Clear
"1:00 AM +03 on March 02, 2016",27,1010,20,65,0,0,-9999,-9999,Clear
"2:00 AM +03 on March 02, 2016",27,1010,20,65,0,0,-9999,-9999,Clear
"3:00 AM +03 on March 02, 2016",27,1007,20,56,0,0,-9999,10,Clear
"3:00 AM +03 on March 02, 2016",27,1009,20,65,0,0,-9999,-9999,Clear
"4:00 AM +03 on March 02, 2016",27,1008,20,65,0,0,-9999,-9999,Clear
"5:00 AM +03 on March 02, 2016",26,1008,19,65,0,0,-9999,-9999,Clear
"6:00 AM +03 on March 02, 2016",26,1007,19,56,0,0,-9999,10,Clear
"6:00 AM +03 on March 02, 2016",26,1009,19,65,0,0,-9999,-9999,Clear
"7:00 AM +03 on March 02, 2016",26,1009,18,61,0,0,-9999,-9999,Clear
"8:00 AM +03 on March 02, 2016",26,1009,19,65,0,0,-9999,-9999,Clear
"9:00 AM +03 on March 02, 2016",27,1008,19,52,0,0,-9999,10,Clear
"9:00 AM +03 on March 02, 2016",27,1009,19,61,0,0,-9999,-9999,Clear
"10:00 AM +03 on March 02, 2016",32,1009,21,52,3.7,180,-9999,-9999,Clear
"11:00 AM +03 on March 02, 2016",34,1009,22,49,3.7,180,-9999,-9999,Clear
"12:00 PM +03 on March 02, 2016",36,1007,21,32,3.7,180,-9999,10,Clear
"12:00 PM +03 on March 02, 2016",36,1008,21,41,3.7,180,-9999,-9999,Clear
"1:00 PM +03 on March 02, 2016",36,1008,22,44,5.6,240,-9999,-9999,Clear
"2:00 PM +03 on March 02, 2016",36,1007,20,39,14.8,240,-9999,-9999,Clear
"3:00 PM +03 on March 02, 2016",36,1005,21,32,7.4,180,-9999,10,Clear
"3:00 PM +03 on March 02, 2016",36,1006,21,41,7.4,180,-9999,-9999,Clear
"4:00 PM +03 on March 02, 2016",36,1006,19,37,14.8,240,-9999,-9999,Clear
"5:00 PM +03 on March 02, 2016",35,1006,20,41,11.1,240,-9999,-9999,Clear
"6:00 PM +03 on March 02, 2016",34,1005,19,32,11.1,210,-9999,10,Clear
"6:00 PM +03 on March 02, 2016",34,1006,19,41,11.1,210,-9999,-9999,Clear
"7:00 PM +03 on March 02, 2016",32,1007,19,46,11.1,180,-9999,-9999,Clear
"8:00 PM +03 on March 02, 2016",31,1007,19,49,14.8,220,-9999,-9999,Clear
"9:00 PM +03 on March 02, 2016",30,1007,20,47,5.6,180,-9999,10,Clear
"9:00 PM +03 on March 02, 2016",30,1008,20,55,5.6,180,-9999,-9999,Clear
"10:00 PM +03 on March 02, 2016",29,1008,20,58,7.4,200,-9999,-9999,Clear
"11:00 PM +03 on March 02, 2016",28,1008,20,62,3.7,210,-9999,-9999,Clear
"12:00 AM +03 on March 03, 2016",27,1007,20,59,0,210,-9999,10,Clear
"12:00 AM +03 on March 03, 2016",27,1008,20,65,0,0,-9999,-9999,Clear
"2:00 AM +03 on March 03, 2016",25,1008,21,78,3.7,210,-9999,-9999,Clear
"3:00 AM +03 on March 03, 2016",25,1006,21,73,0,210,-9999,10,Clear
"3:00 AM +03 on March 03, 2016",25,1007,21,78,0,0,-9999,-9999,Clear
"4:00 AM +03 on March 03, 2016",25,1007,21,78,0,0,-9999,-9999,Clear
"5:00 AM +03 on March 03, 2016",25,1007,21,78,0,0,-9999,-9999,Clear
"6:00 AM +03 on March 03, 2016",25,1006,21,76,0,0,-9999,10,Clear
"6:00 AM +03 on March 03, 2016",25,1007,21,78,0,0,-9999,-9999,Clear
"7:00 AM +03 on March 03, 2016",24,1008,21,83,0,0,-9999,-9999,Clear
"8:00 AM +03 on March 03, 2016",24,1008,20,78,0,0,-9999,-9999,Clear
"9:00 AM +03 on March 03, 2016",26,1007,20,64,0,0,-9999,10,Clear
"9:00 AM +03 on March 03, 2016",26,1008,20,69,0,0,-9999,-9999,Clear
"10:00 AM +03 on March 03, 2016",30,1008,19,51,7.4,170,-9999,-9999,Clear
"11:00 AM +03 on March 03, 2016",33,1008,18,41,7.4,180,-9999,-9999,Clear
"12:00 PM +03 on March 03, 2016",36,1006,15,20,25.9,210,-9999,4,Blowing Sand
"12:00 PM +03 on March 03, 2016",36,1007,15,28,25.9,210,-9999,4,Blowing Sand
"1:00 PM +03 on March 03, 2016",37,1006,16,29,25.9,240,-9999,5,Blowing Sand
"2:00 PM +03 on March 03, 2016",38,1006,16,27,22.2,180,-9999,5,Blowing Sand
"3:00 PM +03 on March 03, 2016",38,1004,16,19,24.1,180,-9999,5,Blowing Sand
"3:00 PM +03 on March 03, 2016",38,1005,16,27,24.1,180,-9999,5,Blowing Sand
"4:00 PM +03 on March 03, 2016",37,1006,15,27,24.1,210,-9999,5,Blowing Sand
"5:00 PM +03 on March 03, 2016",36,1006,15,28,22.2,240,-9999,6,Clear
"6:00 PM +03 on March 03, 2016",35,1005,17,26,11.1,180,-9999,6,Widespread Dust
"6:00 PM +03 on March 03, 2016",35,1007,17,34,11.1,180,-9999,6,Clear
"7:00 PM +03 on March 03, 2016",33,1007,19,43,13,180,-9999,6,Clear
"8:00 PM +03 on March 03, 2016",32,1007,18,43,7.4,180,-9999,8,Clear
"9:00 PM +03 on March 03, 2016",31,1007,19,40,3.7,180,-9999,8,Haze
"9:00 PM +03 on March 03, 2016",31,1008,19,49,3.7,180,-9999,8,Clear
"10:00 PM +03 on March 03, 2016",30,1008,19,51,5.6,180,-9999,8,Clear
"11:00 PM +03 on March 03, 2016",31,1008,16,40,9.3,170,-9999,-9999,Clear
"12:00 AM +03 on March 04, 2016",31,1006,17,34,0,170,-9999,10,Clear
"12:00 AM +03 on March 04, 2016",31,1008,17,43,0,0,-9999,-9999,Clear
"1:00 AM +03 on March 04, 2016",30,1008,17,45,0,0,-9999,-9999,Clear
"2:00 AM +03 on March 04, 2016",29,1007,17,48,0,0,-9999,-9999,Clear
"3:00 AM +03 on March 04, 2016",28,1006,17,40,0,0,-9999,10,Clear
"3:00 AM +03 on March 04, 2016",28,1007,17,51,0,0,-9999,-9999,Clear
"4:00 AM +03 on March 04, 2016",27,1008,18,58,0,0,-9999,-9999,Clear
"5:00 AM +03 on March 04, 2016",27,1008,21,70,0,0,-9999,-9999,Clear
"6:00 AM +03 on March 04, 2016",26,1007,21,67,0,0,-9999,10,Clear
"6:00 AM +03 on March 04, 2016",26,1009,21,74,0,0,-9999,-9999,Clear
"7:00 AM +03 on March 04, 2016",26,1010,20,69,0,0,-9999,-9999,Clear
"8:00 AM +03 on March 04, 2016",26,1010,20,69,0,0,-9999,-9999,Clear
"9:00 AM +03 on March 04, 2016",27,1010,22,66,0,0,-9999,10,Clear
"9:00 AM +03 on March 04, 2016",27,1011,22,74,0,0,-9999,-9999,Clear
"10:00 AM +03 on March 04, 2016",29,1011,22,66,0,0,-9999,-9999,Clear
"11:00 AM +03 on March 04, 2016",32,1011,23,59,0,0,-9999,-9999,Clear
"12:00 PM +03 on March 04, 2016",34,1008,22,39,3.7,210,-9999,10,Clear
"12:00 PM +03 on March 04, 2016",34,1010,22,49,3.7,210,-9999,-9999,Clear
"1:00 PM +03 on March 04, 2016",35,1009,22,47,3.7,240,-9999,-9999,Clear
"2:00 PM +03 on March 04, 2016",36,1008,22,44,11.1,180,-9999,-9999,Clear
"3:00 PM +03 on March 04, 2016",36,1006,21,33,22.2,210,-9999,10,Scattered Clouds
"3:00 PM +03 on March 04, 2016",36,1008,21,41,22.2,210,-9999,-9999,Clear
"4:00 PM +03 on March 04, 2016",34,1009,21,46,18.5,180,-9999,-9999,Clear
"6:00 PM +03 on March 04, 2016",32,1008,22,46,11.1,220,-9999,10,Clear
"6:00 PM +03 on March 04, 2016",32,1009,22,55,11.1,220,-9999,-9999,Clear
"7:00 PM +03 on March 04, 2016",31,1010,23,62,14.8,240,-9999,-9999,Clear
"8:00 PM +03 on March 04, 2016",30,1010,23,66,3.7,240,-9999,-9999,Clear
"9:00 PM +03 on March 04, 2016",29,1010,23,61,3.7,210,-9999,10,Clear
"9:00 PM +03 on March 04, 2016",29,1011,23,70,3.7,210,-9999,-9999,Clear
"10:00 PM +03 on March 04, 2016",29,1011,23,70,3.7,180,-9999,-9999,Clear
"11:00 PM +03 on March 04, 2016",28,1011,23,74,3.7,180,-9999,-9999,Clear
"12:00 AM +03 on March 05, 2016",28,1010,23,69,0,180,-9999,10,Scattered Clouds
"12:00 AM +03 on March 05, 2016",28,1011,23,74,0,0,-9999,10,Partly Cloudy
"1:00 AM +03 on March 05, 2016",27,1011,23,79,3.7,330,-9999,8,Partly Cloudy
"2:00 AM +03 on March 05, 2016",26,1010,23,83,0,0,-9999,8,Clear
"3:00 AM +03 on March 05, 2016",26,1008,23,78,0,0,-9999,8,Haze
"4:00 AM +03 on March 05, 2016",26,1009,22,78,0,0,-9999,8,Clear
"5:00 AM +03 on March 05, 2016",25,1010,22,83,0,0,-9999,8,Clear
"6:00 AM +03 on March 05, 2016",25,1009,22,75,0,0,-9999,8,Haze
"7:00 AM +03 on March 05, 2016",25,1011,22,83,3.7,330,-9999,8,Unknown
"8:00 AM +03 on March 05, 2016",25,1011,22,83,3.7,330,-9999,9,Unknown
"10:00 AM +03 on March 05, 2016",28,1011,23,74,0,0,-9999,9,Clear
"11:00 AM +03 on March 05, 2016",30,1011,23,66,0,0,-9999,9,Unknown
"12:00 PM +03 on March 05, 2016",32,1009,22,46,5.6,240,-9999,9,Haze
"12:00 PM +03 on March 05, 2016",32,1011,22,55,5.6,240,-9999,9,Unknown
"1:00 PM +03 on March 05, 2016",34,1010,22,49,7.4,240,-9999,9,Unknown
"2:00 PM +03 on March 05, 2016",34,1009,21,46,7.4,210,-9999,9,Unknown
"3:00 PM +03 on March 05, 2016",35,1007,21,36,14.8,180,-9999,8,Haze
"3:00 PM +03 on March 05, 2016",35,1008,21,44,14.8,180,-9999,8,Unknown
"4:00 PM +03 on March 05, 2016",34,1008,21,46,14.8,330,-9999,8,Unknown
"5:00 PM +03 on March 05, 2016",33,1008,21,49,3.7,180,-9999,9,Clear
"6:00 PM +03 on March 05, 2016",32,1007,22,47,3.7,240,-9999,9,Haze
"6:00 PM +03 on March 05, 2016",32,1009,22,55,3.7,240,-9999,9,Clear
"7:00 PM +03 on March 05, 2016",30,1009,21,58,3.7,300,-9999,9,Clear
"8:00 PM +03 on March 05, 2016",28,1010,21,66,3.7,330,-9999,9,Clear
"9:00 PM +03 on March 05, 2016",27,1010,20,56,3.7,300,-9999,9,Haze
"9:00 PM +03 on March 05, 2016",27,1011,20,65,3.7,300,-9999,9,Clear
"10:00 PM +03 on March 05, 2016",26,1011,21,74,0,0,-9999,9,Clear
"11:00 PM +03 on March 05, 2016",26,1010,20,69,0,0,-9999,-9999,Clear
"12:00 AM +03 on March 06, 2016",26,1009,20,64,0,0,-9999,10,Clear
"12:00 AM +03 on March 06, 2016",26,1010,20,69,0,0,-9999,-9999,Clear
"1:00 AM +03 on March 06, 2016",25,1010,20,74,0,0,-9999,-9999,Clear
"2:00 AM +03 on March 06, 2016",25,1010,19,69,0,0,-9999,-9999,Clear
"3:00 AM +03 on March 06, 2016",25,1008,19,61,0,0,-9999,10,Clear
"3:00 AM +03 on March 06, 2016",25,1009,19,69,0,0,-9999,-9999,Clear
"4:00 AM +03 on March 06, 2016",24,1009,20,78,0,0,-9999,-9999,Clear
"5:00 AM +03 on March 06, 2016",24,1009,19,73,0,0,-9999,-9999,Clear
"6:00 AM +03 on March 06, 2016",24,1008,19,67,0,0,-9999,10,Clear
"6:00 AM +03 on March 06, 2016",24,1009,19,73,0,0,-9999,-9999,Clear
"7:00 AM +03 on March 06, 2016",24,1009,18,69,0,0,-9999,-9999,Clear
"8:00 AM +03 on March 06, 2016",24,1009,19,73,0,0,-9999,-9999,Clear
"9:00 AM +03 on March 06, 2016",25,1009,20,67,0,0,-9999,10,Clear
"9:00 AM +03 on March 06, 2016",25,1010,20,74,0,0,-9999,-9999,Clear
"10:00 AM +03 on March 06, 2016",28,1010,21,66,3.7,300,-9999,-9999,Clear
"11:00 AM +03 on March 06, 2016",31,1010,20,52,5.6,300,-9999,-9999,Clear
"12:00 PM +03 on March 06, 2016",33,1008,20,37,5.6,300,-9999,10,Clear
"12:00 PM +03 on March 06, 2016",33,1010,20,46,5.6,300,-9999,-9999,Clear
"1:00 PM +03 on March 06, 2016",33,1009,19,43,5.6,300,-9999,-9999,Clear
"2:00 PM +03 on March 06, 2016",34,1007,20,44,5.6,240,-9999,9,Unknown
"3:00 PM +03 on March 06, 2016",34,1006,20,34,3.7,180,-9999,9,Widespread Dust
"3:00 PM +03 on March 06, 2016",34,1007,20,44,3.7,180,-9999,9,Unknown
"4:00 PM +03 on March 06, 2016",32,1007,20,49,3.7,300,-9999,9,Unknown
"5:00 PM +03 on March 06, 2016",33,1007,18,41,5.6,300,-9999,9,Unknown
"6:00 PM +03 on March 06, 2016",31,1006,18,35,7.4,300,-9999,9,Haze
"6:00 PM +03 on March 06, 2016",31,1007,18,46,7.4,300,-9999,9,Unknown
"7:00 PM +03 on March 06, 2016",29,1008,18,51,3.7,360,-9999,9,Unknown
"8:00 PM +03 on March 06, 2016",28,1008,18,54,3.7,360,-9999,9,Unknown
"9:00 PM +03 on March 06, 2016",28,1008,18,46,3.7,0,-9999,9,Haze
"9:00 PM +03 on March 06, 2016",28,1009,18,54,3.7,360,-9999,9,Unknown
"10:00 PM +03 on March 06, 2016",26,1009,15,51,3.7,360,-9999,-9999,Clear
"11:00 PM +03 on March 06, 2016",25,1009,17,61,0,0,-9999,-9999,Clear
"12:00 AM +03 on March 07, 2016",25,1008,17,50,0,0,-9999,10,Scattered Clouds
"12:00 AM +03 on March 07, 2016",25,1009,17,61,0,0,-9999,-9999,Clear
"1:00 AM +03 on March 07, 2016",25,1009,18,65,0,0,-9999,-9999,Clear
"2:00 AM +03 on March 07, 2016",25,1009,20,74,0,0,-9999,-9999,Clear
"3:00 AM +03 on March 07, 2016",25,1007,22,79,0,0,-9999,10,Clear
"3:00 AM +03 on March 07, 2016",25,1008,22,83,0,0,-9999,-9999,Clear
"4:00 AM +03 on March 07, 2016",25,1008,25,100,0,0,-9999,-9999,Clear
"5:00 AM +03 on March 07, 2016",24,1008,23,94,0,0,-9999,-9999,Clear
