date,Dry-Bulb Temperature,Atmospheric Pressure,Dew-Point Temperature,Relative Humidity,wind speed,wind direction,Precip,Visibility,Solar Condition
"6:30 PM AEDT on April 01, 2017",22,1018,14,60,20.4,160,-9999,10,Partly Cloudy
"7:00 PM AEDT on April 01, 2017",22,1019,14,50,20.4,160,-9999,10,Partly Cloudy
"7:00 PM AEDT on April 01, 2017",22,1018,14,60,20.4,160,-9999,10,Partly Cloudy
"8:00 PM AEDT on April 01, 2017",21,1020,14,55,24.1,170,-9999,10,Partly Cloudy
"8:00 PM AEDT on April 01, 2017",21,1019,14,64,24.1,170,-9999,10,Partly Cloudy
"8:30 PM AEDT on April 01, 2017",21,1020,13,60,24.1,160,-9999,10,Partly Cloudy
"9:00 PM AEDT on April 01, 2017",21,1020,14,53,24.1,160,-9999,25,Partly Cloudy
"9:00 PM AEDT on April 01, 2017",21,1020,14,64,24.1,160,-9999,10,Partly Cloudy
"9:30 PM AEDT on April 01, 2017",21,1020,14,64,20.4,150,-9999,10,Partly Cloudy
"10:00 PM AEDT on April 01, 2017",21,1021,15,62,29.6,150,-9999,10,Partly Cloudy
"10:00 PM AEDT on April 01, 2017",21,1020,15,68,29.6,150,-9999,10,Partly Cloudy
"10:30 PM AEDT on April 01, 2017",21,1021,15,68,29.6,150,-9999,10,Mostly Cloudy
"11:00 PM AEDT on April 01, 2017",21,1021,14,59,31.5,160,-9999,10,Mostly Cloudy
"11:00 PM AEDT on April 01, 2017",21,1021,14,64,31.5,160,-9999,10,Mostly Cloudy
"11:30 PM AEDT on April 01, 2017",21,1021,14,64,27.8,150,-9999,10,Mostly Cloudy
"12:00 AM AEDT on April 02, 2017",21,1021,14,55,31.5,150,-9999,22,Light Drizzle
"12:00 AM AEDT on April 02, 2017",21,1021,14,64,31.5,150,-9999,10,Light Drizzle
"12:30 AM AEDT on April 02, 2017",21,1021,14,64,31.5,150,-9999,10,Mostly Cloudy
"1:00 AM AEDT on April 02, 2017",21,1022,12,50,29.6,160,-9999,10,Mostly Cloudy
"1:00 AM AEDT on April 02, 2017",21,1021,13,60,29.6,160,-9999,10,Mostly Cloudy
"1:30 AM AEDT on April 02, 2017",21,1021,13,60,25.9,160,-9999,10,Mostly Cloudy
"2:00 AM AEDT on April 02, 2017",20,1022,13,51,27.8,150,-9999,10,Mostly Cloudy
"2:00 AM AEDT on April 02, 2017",21,1021,13,60,27.8,150,-9999,10,Mostly Cloudy
"2:30 AM AEDT on April 02, 2017",21,1021,13,60,25.9,160,-9999,10,Mostly Cloudy
"2:00 AM AEST on April 02, 2017",20,1021,13,53,24.1,150,-9999,10,Mostly Cloudy
"2:00 AM AEST on April 02, 2017",20,1021,13,64,24.1,150,-9999,10,Scattered Clouds
"3:00 AM AEST on April 02, 2017",20,1021,12,50,25.9,160,-9999,25,Partly Cloudy
"3:04 AM AEST on April 02, 2017",20,1021,13,64,24.1,160,-9999,10,Partly Cloudy
"3:30 AM AEST on April 02, 2017",20,1021,13,64,27.8,150,-9999,10,Partly Cloudy
"4:00 AM AEST on April 02, 2017",20,1021,14,58,27.8,170,-9999,10,Partly Cloudy
"4:00 AM AEST on April 02, 2017",20,1021,14,68,27.8,170,-9999,10,Mostly Cloudy
"4:30 AM AEST on April 02, 2017",20,1021,13,64,27.8,160,-9999,10,Mostly Cloudy
"5:00 AM AEST on April 02, 2017",19,1022,15,70,24.1,190,-9999,10,Mostly Cloudy
"5:00 AM AEST on April 02, 2017",19,1022,15,78,24.1,190,-9999,10,Mostly Cloudy
"5:30 AM AEST on April 02, 2017",20,1022,13,64,31.5,160,-9999,10,Mostly Cloudy
"6:00 AM AEST on April 02, 2017",19,1023,15,70,27.8,170,-9999,20,Partly Cloudy
"6:00 AM AEST on April 02, 2017",19,1022,15,78,27.8,170,-9999,10,Mostly Cloudy
"6:30 AM AEST on April 02, 2017",21,1023,14,64,29.6,160,-9999,10,Mostly Cloudy
"7:00 AM AEST on April 02, 2017",20,1023,14,57,33.3,160,-9999,10,Mostly Cloudy
"7:00 AM AEST on April 02, 2017",20,1023,14,68,33.3,160,-9999,10,Light Rain Showers
"7:30 AM AEST on April 02, 2017",21,1023,14,64,33.3,160,-9999,10,Mostly Cloudy
"7:56 AM AEST on April 02, 2017",20,1024,16,78,38.9,190,-9999,10,Light Rain Showers
"8:00 AM AEST on April 02, 2017",20,1024,15,70,35.2,190,-9999,10,Light Rain Showers
"8:00 AM AEST on April 02, 2017",20,1024,15,73,35.2,190,-9999,10,Light Rain Showers
"8:30 AM AEST on April 02, 2017",19,1024,16,83,24.1,210,-9999,10,Light Rain Showers
"9:00 AM AEST on April 02, 2017",20,1025,15,67,37,170,-9999,18,Light Rain Showers
"9:00 AM AEST on April 02, 2017",20,1025,15,73,37,170,-9999,10,Light Rain Showers
"9:30 AM AEST on April 02, 2017",20,1025,16,78,38.9,170,-9999,10,Mostly Cloudy
"10:00 AM AEST on April 02, 2017",19,1026,15,71,38.9,180,-9999,10,Mostly Cloudy
"10:00 AM AEST on April 02, 2017",19,1025,15,78,38.9,180,-9999,10,Mostly Cloudy
"10:15 AM AEST on April 02, 2017",18,1025,15,83,31.5,140,-9999,6,Light Rain Showers
"10:30 AM AEST on April 02, 2017",18,1025,16,88,27.8,130,-9999,10,Light Rain Showers
"11:00 AM AEST on April 02, 2017",18,1026,16,86,22.2,230,-9999,10,Light Rain Showers
"11:00 AM AEST on April 02, 2017",18,1025,16,88,22.2,230,-9999,10,Light Rain Showers
"11:22 AM AEST on April 02, 2017",20,1025,15,73,37,170,-9999,10,Mostly Cloudy
"11:30 AM AEST on April 02, 2017",20,1025,15,73,38.9,180,-9999,10,Mostly Cloudy
"12:00 PM AEST on April 02, 2017",21,1025,15,65,33.3,170,-9999,18,Mostly Cloudy
"12:00 PM AEST on April 02, 2017",21,1025,15,68,33.3,170,-9999,10,Mostly Cloudy
"12:30 PM AEST on April 02, 2017",20,1025,14,68,42.6,190,-9999,10,Mostly Cloudy
"1:00 PM AEST on April 02, 2017",20,1025,15,64,37,190,-9999,10,Mostly Cloudy
"1:00 PM AEST on April 02, 2017",20,1024,15,73,37,190,-9999,10,Mostly Cloudy
"1:30 PM AEST on April 02, 2017",20,1024,14,68,38.9,180,-9999,10,Scattered Clouds
"2:00 PM AEST on April 02, 2017",20,1024,14,66,46.3,180,-9999,10,Scattered Clouds
"2:00 PM AEST on April 02, 2017",20,1024,15,73,46.3,180,-9999,10,Mostly Cloudy
"2:30 PM AEST on April 02, 2017",19,1024,15,78,27.8,170,-9999,10,Light Rain Showers
"3:00 PM AEST on April 02, 2017",19,1025,15,72,35.2,130,-9999,20,Light Rain Showers
"3:00 PM AEST on April 02, 2017",19,1024,15,78,35.2,130,-9999,10,Light Rain Showers
"3:20 PM AEST on April 02, 2017",21,1024,15,68,37,180,-9999,10,Mostly Cloudy
"3:30 PM AEST on April 02, 2017",20,1024,15,73,40.7,180,-9999,10,Mostly Cloudy
"4:00 PM AEST on April 02, 2017",21,1025,15,61,37,170,-9999,10,Mostly Cloudy
"4:00 PM AEST on April 02, 2017",21,1024,15,68,37,170,-9999,10,Scattered Clouds
"4:30 PM AEST on April 02, 2017",19,1024,15,78,40.7,180,-9999,10,Light Rain Showers
"5:00 PM AEST on April 02, 2017",20,1025,15,63,40.7,190,-9999,10,Light Rain Showers
"5:00 PM AEST on April 02, 2017",20,1024,15,73,40.7,190,-9999,10,Scattered Clouds
"5:30 PM AEST on April 02, 2017",20,1025,14,68,35.2,190,-9999,10,Scattered Clouds
"6:00 PM AEST on April 02, 2017",20,1025,14,64,37,200,-9999,20,Partly Cloudy
"6:00 PM AEST on April 02, 2017",20,1025,14,68,37,200,-9999,10,Scattered Clouds
"6:30 PM AEST on April 02, 2017",20,1025,14,68,37,200,-9999,10,Scattered Clouds
"7:00 PM AEST on April 02, 2017",19,1026,14,61,33.3,210,-9999,10,Scattered Clouds
"7:00 PM AEST on April 02, 2017",19,1026,14,73,33.3,210,-9999,10,Partly Cloudy
"7:30 PM AEST on April 02, 2017",19,1026,13,68,38.9,210,-9999,10,Scattered Clouds
"8:00 PM AEST on April 02, 2017",19,1027,13,61,31.5,210,-9999,10,Scattered Clouds
"8:00 PM AEST on April 02, 2017",19,1026,13,68,31.5,210,-9999,10,Mostly Cloudy
"8:30 PM AEST on April 02, 2017",19,1027,13,68,29.6,210,-9999,10,Mostly Cloudy
"9:00 PM AEST on April 02, 2017",18,1027,12,58,27.8,220,-9999,25,Mostly Cloudy
"9:00 PM AEST on April 02, 2017",18,1026,12,68,27.8,220,-9999,10,Mostly Cloudy
"9:30 PM AEST on April 02, 2017",17,1027,13,77,24.1,180,-9999,8,Rain Showers
"9:38 PM AEST on April 02, 2017",16,1027,14,88,24.1,170,-9999,6,Rain Showers
"10:00 PM AEST on April 02, 2017",16,1027,14,91,27.8,220,-9999,6,Rain Showers
"10:00 PM AEST on April 02, 2017",16,1027,15,94,27.8,220,-9999,10,Mostly Cloudy
"10:30 PM AEST on April 02, 2017",17,1027,16,94,24.1,210,-9999,10,Mostly Cloudy
"12:00 AM AEST on April 03, 2017",15,1026,15,97,29.6,230,-9999,8,Mostly Cloudy
"12:00 AM AEST on April 03, 2017",15,1026,15,100,29.6,230,-9999,8,Mostly Cloudy
"12:30 AM AEST on April 03, 2017",16,1026,16,100,31.5,210,-9999,10,Light Rain Showers
"1:00 AM AEST on April 03, 2017",16,1026,15,94,24.1,230,-9999,10,Light Rain Showers
"1:00 AM AEST on April 03, 2017",16,1026,15,94,24.1,230,-9999,6,Rain Showers
"1:30 AM AEST on April 03, 2017",16,1026,16,100,31.5,210,-9999,7,Light Rain Showers
"2:00 AM AEST on April 03, 2017",16,1026,16,100,33.3,220,-9999,7,Light Rain Showers
"2:00 AM AEST on April 03, 2017",16,1025,16,100,33.3,220,-9999,6,Light Rain Showers
"2:30 AM AEST on April 03, 2017",15,1025,15,100,25.9,230,-9999,5,Rain Showers
"3:00 AM AEST on April 03, 2017",15,1025,15,96,24.1,220,-9999,7,Light Rain Showers
"3:00 AM AEST on April 03, 2017",15,1025,15,100,24.1,220,-9999,7,Light Rain Showers
"3:30 AM AEST on April 03, 2017",16,1025,16,100,29.6,200,-9999,6,Light Rain Showers
"4:00 AM AEST on April 03, 2017",16,1026,15,98,25.9,220,-9999,6,Light Rain Showers
"4:00 AM AEST on April 03, 2017",16,1025,15,94,25.9,220,-9999,7,Light Rain Showers
"4:30 AM AEST on April 03, 2017",15,1026,15,100,22.2,200,-9999,5,Rain Showers
"5:00 AM AEST on April 03, 2017",15,1026,15,99,16.7,260,-9999,5,Rain Showers
"5:00 AM AEST on April 03, 2017",15,1026,15,100,16.7,260,-9999,8,Mostly Cloudy
"5:30 AM AEST on April 03, 2017",15,1026,15,100,24.1,240,-9999,8,Light Rain Showers
"6:00 AM AEST on April 03, 2017",16,1027,16,100,24.1,220,-9999,12,Light Rain Showers
"6:00 AM AEST on April 03, 2017",16,1026,16,100,24.1,220,-9999,10,Light Rain Showers
"6:06 AM AEST on April 03, 2017",15,1026,15,100,25.9,220,-9999,6,Light Drizzle
"6:30 AM AEST on April 03, 2017",15,1027,15,100,16.7,230,-9999,10,Mostly Cloudy
"7:00 AM AEST on April 03, 2017",15,1028,15,98,25.9,240,-9999,10,Mostly Cloudy
"7:00 AM AEST on April 03, 2017",15,1027,15,100,25.9,240,-9999,10,Light Rain Showers
"7:30 AM AEST on April 03, 2017",15,1027,15,100,20.4,240,-9999,10,Light Rain Showers
"8:00 AM AEST on April 03, 2017",16,1028,16,100,25.9,240,-9999,10,Light Rain Showers
"8:00 AM AEST on April 03, 2017",16,1027,16,100,25.9,240,-9999,6,Light Rain Showers
"8:21 AM AEST on April 03, 2017",16,1027,16,100,27.8,230,-9999,10,Mostly Cloudy
"9:00 AM AEST on April 03, 2017",17,1028,17,96,24.1,180,-9999,15,Light Rain Showers
"9:00 AM AEST on April 03, 2017",17,1028,17,100,24.1,180,-9999,10,Light Rain Showers
"9:30 AM AEST on April 03, 2017",17,1028,16,94,20.4,200,-9999,10,Light Drizzle
"10:00 AM AEST on April 03, 2017",18,1028,16,87,22.2,210,-9999,10,Light Drizzle
"10:00 AM AEST on April 03, 2017",18,1028,16,88,22.2,210,-9999,10,Mostly Cloudy
"10:30 AM AEST on April 03, 2017",18,1028,17,94,18.5,210,-9999,10,Mostly Cloudy
"11:00 AM AEST on April 03, 2017",18,1028,16,84,24.1,210,-9999,10,Mostly Cloudy
"11:00 AM AEST on April 03, 2017",19,1027,16,83,24.1,210,-9999,10,Mostly Cloudy
"11:30 AM AEST on April 03, 2017",19,1027,17,88,25.9,220,-9999,10,Mostly Cloudy
"12:00 PM AEST on April 03, 2017",19,1028,16,79,27.8,200,-9999,20,Light Rain Showers
"12:00 PM AEST on April 03, 2017",19,1027,16,83,27.8,200,-9999,10,Light Rain Showers
"12:39 PM AEST on April 03, 2017",18,1027,16,88,27.8,200,-9999,10,Mostly Cloudy
"1:00 PM AEST on April 03, 2017",17,1027,16,89,27.8,220,-9999,10,Mostly Cloudy
"1:00 PM AEST on April 03, 2017",17,1027,16,94,27.8,220,-9999,10,Mostly Cloudy
"1:30 PM AEST on April 03, 2017",18,1026,16,88,20.4,210,-9999,10,Mostly Cloudy
"2:00 PM AEST on April 03, 2017",18,1027,16,84,22.2,210,-9999,10,Mostly Cloudy
"2:30 PM AEST on April 03, 2017",22,1026,13,57,24.1,140,-9999,10,Mostly Cloudy
"3:00 PM AEST on April 03, 2017",21,1026,13,49,27.8,140,-9999,25,Mostly Cloudy
"3:00 PM AEST on April 03, 2017",21,1026,13,60,27.8,140,-9999,10,Light Rain Showers
"3:38 PM AEST on April 03, 2017",19,1026,15,78,38.9,170,-9999,10,Light Rain Showers
"4:00 PM AEST on April 03, 2017",18,1027,14,70,31.5,160,-9999,10,Light Rain Showers
"4:00 PM AEST on April 03, 2017",18,1027,14,77,31.5,160,-9999,10,Light Rain Showers
"4:23 PM AEST on April 03, 2017",18,1027,15,83,33.3,170,-9999,9,Light Rain Showers
"4:30 PM AEST on April 03, 2017",17,1027,16,94,38.9,190,-9999,9,Light Rain Showers
"5:00 PM AEST on April 03, 2017",17,1028,16,90,37,180,-9999,9,Light Rain Showers
"5:00 PM AEST on April 03, 2017",17,1027,16,94,37,180,-9999,9,Light Rain Showers
"5:30 PM AEST on April 03, 2017",17,1027,16,94,29.6,200,-9999,10,Light Rain Showers
"6:00 PM AEST on April 03, 2017",17,1028,16,94,27.8,210,-9999,15,Mostly Cloudy
"6:00 PM AEST on April 03, 2017",17,1027,16,94,27.8,210,-9999,10,Mostly Cloudy
"6:30 PM AEST on April 03, 2017",16,1028,15,94,24.1,230,-9999,10,Mostly Cloudy
"7:00 PM AEST on April 03, 2017",17,1028,16,90,24.1,200,-9999,10,Mostly Cloudy
"7:00 PM AEST on April 03, 2017",17,1028,16,94,24.1,200,-9999,10,Mostly Cloudy
"7:30 PM AEST on April 03, 2017",17,1028,16,94,27.8,220,-9999,10,Mostly Cloudy
"8:00 PM AEST on April 03, 2017",18,1028,16,88,27.8,160,-9999,10,Mostly Cloudy
"8:00 PM AEST on April 03, 2017",18,1028,16,88,27.8,160,-9999,10,Mostly Cloudy
"8:30 PM AEST on April 03, 2017",18,1028,16,88,35.2,210,-9999,10,Scattered Clouds
"9:00 PM AEST on April 03, 2017",18,1028,16,85,31.5,210,-9999,25,Partly Cloudy
"9:00 PM AEST on April 03, 2017",18,1028,16,88,31.5,210,-9999,10,Scattered Clouds
"9:17 PM AEST on April 03, 2017",17,1028,16,94,29.6,210,-9999,10,Scattered Clouds
"10:00 PM AEST on April 03, 2017",17,1028,15,83,27.8,220,-9999,10,Scattered Clouds
"10:00 PM AEST on April 03, 2017",17,1028,15,88,27.8,220,-9999,10,Partly Cloudy
"10:30 PM AEST on April 03, 2017",17,1027,15,88,20.4,220,-9999,10,Partly Cloudy
"11:00 PM AEST on April 03, 2017",18,1028,16,83,24.1,130,-9999,10,Partly Cloudy
"11:00 PM AEST on April 03, 2017",18,1027,16,88,24.1,130,-9999,10,Scattered Clouds
"11:49 PM AEST on April 03, 2017",19,1027,15,78,27.8,150,-9999,10,Scattered Clouds
"12:00 AM AEST on April 04, 2017",17,1028,13,67,35.2,130,-9999,15,Light Rain Showers
"12:00 AM AEST on April 04, 2017",17,1027,13,77,35.2,130,-9999,10,Light Rain Showers
"12:30 AM AEST on April 04, 2017",18,1027,14,77,29.6,120,-9999,10,Scattered Clouds
"1:00 AM AEST on April 04, 2017",18,1028,14,66,25.9,130,-9999,10,Scattered Clouds
"1:00 AM AEST on April 04, 2017",18,1027,14,77,25.9,130,-9999,10,Scattered Clouds
"1:30 AM AEST on April 04, 2017",18,1027,14,77,24.1,120,-9999,8,Light Rain Showers
"2:00 AM AEST on April 04, 2017",17,1027,14,78,27.8,110,-9999,8,Light Rain Showers
"2:00 AM AEST on April 04, 2017",17,1027,14,82,27.8,110,-9999,10,Mostly Cloudy
"2:30 AM AEST on April 04, 2017",17,1026,13,77,35.2,120,-9999,8,Light Rain Showers
"3:00 AM AEST on April 04, 2017",18,1026,15,76,25.9,150,-9999,20,Mostly Cloudy
"3:00 AM AEST on April 04, 2017",18,1026,15,83,25.9,150,-9999,10,Mostly Cloudy
"3:30 AM AEST on April 04, 2017",17,1025,15,88,35.2,180,-9999,8,Rain Showers
"4:00 AM AEST on April 04, 2017",18,1026,14,74,31.5,140,-9999,8,Rain Showers
"4:00 AM AEST on April 04, 2017",18,1025,14,77,31.5,140,-9999,10,Scattered Clouds
"4:30 AM AEST on April 04, 2017",17,1026,14,82,29.6,110,-9999,10,Mostly Cloudy
"5:00 AM AEST on April 04, 2017",17,1026,14,76,29.6,110,-9999,10,Mostly Cloudy
"5:00 AM AEST on April 04, 2017",17,1026,14,82,29.6,110,-9999,10,Mostly Cloudy
"5:30 AM AEST on April 04, 2017",17,1026,15,88,16.7,200,-9999,10,Mostly Cloudy
"6:00 AM AEST on April 04, 2017",17,1027,15,80,16.7,180,-9999,15,Mostly Cloudy
"6:00 AM AEST on April 04, 2017",17,1026,15,88,16.7,180,-9999,10,Mostly Cloudy
"6:30 AM AEST on April 04, 2017",17,1027,15,88,24.1,220,-9999,10,Light Rain Showers
"7:00 AM AEST on April 04, 2017",17,1027,15,82,9.3,120,-9999,10,Light Rain Showers
"7:00 AM AEST on April 04, 2017",17,1027,15,88,9.3,120,-9999,10,Light Rain
"7:30 AM AEST on April 04, 2017",17,1027,15,88,20.4,220,-9999,10,Light Rain Showers
"8:00 AM AEST on April 04, 2017",18,1028,15,82,14.8,260,-9999,10,Light Rain Showers
"8:00 AM AEST on April 04, 2017",18,1027,15,83,14.8,260,-9999,10,Mostly Cloudy
"8:30 AM AEST on April 04, 2017",19,1027,16,83,20.4,200,-9999,10,Scattered Clouds
"9:00 AM AEST on April 04, 2017",20,1028,16,73,20.4,160,-9999,25,Partly Cloudy
"9:00 AM AEST on April 04, 2017",20,1027,16,78,20.4,160,-9999,10,Scattered Clouds
"9:14 AM AEST on April 04, 2017",21,1027,11,53,20.4,150,-9999,10,Scattered Clouds
"9:30 AM AEST on April 04, 2017",21,1027,11,53,20.4,150,-9999,10,Scattered Clouds
"10:00 AM AEST on April 04, 2017",20,1028,16,68,18.5,190,-9999,10,Scattered Clouds
"10:00 AM AEST on April 04, 2017",20,1027,16,78,18.5,190,-9999,10,Mostly Cloudy
"10:30 AM AEST on April 04, 2017",22,1027,12,53,20.4,130,-9999,10,Light Rain Showers
"10:50 AM AEST on April 04, 2017",19,1027,14,73,25.9,170,-9999,5,Rain Showers
"10:52 AM AEST on April 04, 2017",18,1027,14,77,29.6,160,-9999,5,Rain Showers
"11:00 AM AEST on April 04, 2017",18,1028,15,81,35.2,160,-9999,5,Rain Showers
"11:00 AM AEST on April 04, 2017",18,1027,15,83,35.2,160,-9999,9,Light Rain Showers
"11:30 AM AEST on April 04, 2017",19,1027,16,83,24.1,150,-9999,10,Mostly Cloudy
"12:00 PM AEST on April 04, 2017",19,1027,14,68,24.1,170,-9999,25,Mostly Cloudy
"12:00 PM AEST on April 04, 2017",19,1027,14,73,24.1,170,-9999,10,Mostly Cloudy
"12:30 PM AEST on April 04, 2017",21,1027,15,68,16.7,160,-9999,10,Mostly Cloudy
"1:00 PM AEST on April 04, 2017",19,1027,16,72,24.1,140,-9999,10,Mostly Cloudy
"1:00 PM AEST on April 04, 2017",19,1027,16,83,24.1,140,-9999,8,Light Rain Showers
"1:30 PM AEST on April 04, 2017",18,1026,16,88,29.6,180,-9999,10,Light Rain Showers
"2:00 PM AEST on April 04, 2017",18,1027,15,75,14.8,190,-9999,10,Light Rain Showers
"2:00 PM AEST on April 04, 2017",19,1026,15,78,14.8,190,-9999,10,Mostly Cloudy
"2:30 PM AEST on April 04, 2017",19,1026,15,78,14.8,220,-9999,10,Mostly Cloudy
"3:00 PM AEST on April 04, 2017",21,1026,16,66,20.4,190,-9999,25,Mostly Cloudy
"3:00 PM AEST on April 04, 2017",21,1026,16,73,20.4,190,-9999,10,Mostly Cloudy
"3:30 PM AEST on April 04, 2017",21,1026,13,60,24.1,140,-9999,10,Mostly Cloudy
"4:00 PM AEST on April 04, 2017",21,1026,13,50,24.1,150,-9999,10,Mostly Cloudy
"4:00 PM AEST on April 04, 2017",21,1026,13,60,24.1,150,-9999,10,Mostly Cloudy
"4:30 PM AEST on April 04, 2017",21,1026,13,60,27.8,150,-9999,10,Scattered Clouds
"5:00 PM AEST on April 04, 2017",20,1026,13,52,25.9,150,-9999,10,Scattered Clouds
"5:00 PM AEST on April 04, 2017",20,1026,13,64,25.9,150,-9999,10,Scattered Clouds
"6:00 PM AEST on April 04, 2017",20,1026,13,57,27.8,140,-9999,30,Partly Cloudy
"6:00 PM AEST on April 04, 2017",20,1026,13,64,27.8,140,-9999,10,Scattered Clouds
"6:30 PM AEST on April 04, 2017",20,1026,12,60,27.8,140,-9999,10,Partly Cloudy
"7:00 PM AEST on April 04, 2017",19,1027,13,56,25.9,130,-9999,10,Partly Cloudy
"7:00 PM AEST on April 04, 2017",19,1026,13,68,25.9,130,-9999,10,Partly Cloudy
"7:30 PM AEST on April 04, 2017",18,1026,16,88,33.3,180,-9999,10,Light Rain Showers
"7:56 PM AEST on April 04, 2017",17,1026,16,94,37,190,-9999,6,Rain Showers
"8:00 PM AEST on April 04, 2017",17,1027,16,93,38.9,190,-9999,6,Rain Showers
"8:00 PM AEST on April 04, 2017",17,1026,16,94,38.9,190,-9999,6,Rain Showers
"8:10 PM AEST on April 04, 2017",17,1027,16,94,29.6,190,-9999,10,Light Rain Showers
"8:30 PM AEST on April 04, 2017",18,1026,16,88,31.5,180,-9999,9,Light Rain Showers
"9:00 PM AEST on April 04, 2017",18,1026,16,81,20.4,150,-9999,15,Light Rain Showers
"9:00 PM AEST on April 04, 2017",19,1026,16,83,20.4,150,-9999,10,Light Rain Showers
"9:30 PM AEST on April 04, 2017",18,1026,15,83,18.5,160,-9999,10,Mostly Cloudy
"10:00 PM AEST on April 04, 2017",19,1026,14,61,31.5,120,-9999,10,Mostly Cloudy
"10:00 PM AEST on April 04, 2017",19,1026,14,73,31.5,120,-9999,10,Mostly Cloudy
"10:30 PM AEST on April 04, 2017",19,1026,13,68,29.6,120,-9999,10,Scattered Clouds
"11:00 PM AEST on April 04, 2017",19,1026,13,60,27.8,130,-9999,10,Scattered Clouds
"11:00 PM AEST on April 04, 2017",19,1026,13,68,27.8,130,-9999,10,Scattered Clouds
"11:30 PM AEST on April 04, 2017",19,1025,13,68,25.9,140,-9999,10,Scattered Clouds
"12:00 AM AEST on April 05, 2017",19,1026,12,57,27.8,130,-9999,25,Partly Cloudy
"12:00 AM AEST on April 05, 2017",19,1025,13,68,27.8,130,-9999,10,Scattered Clouds
"12:30 AM AEST on April 05, 2017",19,1025,12,64,25.9,130,-9999,10,Scattered Clouds
"1:00 AM AEST on April 05, 2017",19,1025,12,53,24.1,140,-9999,10,Scattered Clouds
"1:00 AM AEST on April 05, 2017",19,1025,12,64,24.1,140,-9999,10,Scattered Clouds
"1:30 AM AEST on April 05, 2017",19,1024,12,64,25.9,120,-9999,10,Scattered Clouds
"2:00 AM AEST on April 05, 2017",18,1025,12,60,25.9,130,-9999,10,Scattered Clouds
"2:00 AM AEST on April 05, 2017",18,1024,13,73,25.9,130,-9999,10,Scattered Clouds
"2:30 AM AEST on April 05, 2017",19,1024,11,60,24.1,130,-9999,10,Scattered Clouds
"3:00 AM AEST on April 05, 2017",18,1024,10,50,20.4,130,-9999,25,Partly Cloudy
"3:00 AM AEST on April 05, 2017",18,1024,10,59,20.4,130,-9999,10,Scattered Clouds
"3:30 AM AEST on April 05, 2017",19,1024,12,64,27.8,130,-9999,10,Mostly Cloudy
"4:00 AM AEST on April 05, 2017",19,1024,12,58,18.5,130,-9999,10,Mostly Cloudy
"4:00 AM AEST on April 05, 2017",19,1024,12,64,18.5,130,-9999,10,Mostly Cloudy
"4:30 AM AEST on April 05, 2017",18,1024,12,68,11.1,90,-9999,10,Scattered Clouds
"5:00 AM AEST on April 05, 2017",17,1025,13,70,18.5,150,-9999,10,Scattered Clouds
"5:00 AM AEST on April 05, 2017",17,1024,13,77,18.5,150,-9999,10,Partly Cloudy
"5:30 AM AEST on April 05, 2017",16,1024,13,82,14.8,110,-9999,10,Partly Cloudy
"6:00 AM AEST on April 05, 2017",16,1025,13,78,14.8,150,-9999,25,Scattered Clouds
"6:00 AM AEST on April 05, 2017",16,1025,13,82,14.8,150,-9999,10,Partly Cloudy
"6:30 AM AEST on April 05, 2017",16,1025,13,82,7.4,320,-9999,10,Partly Cloudy
"7:00 AM AEST on April 05, 2017",17,1026,13,75,9.3,330,-9999,10,Partly Cloudy
"7:00 AM AEST on April 05, 2017",17,1025,13,77,9.3,330,-9999,10,Partly Cloudy
"7:30 AM AEST on April 05, 2017",18,1025,14,77,7.4,290,-9999,10,Scattered Clouds
"8:00 AM AEST on April 05, 2017",21,1026,12,50,16.7,140,-9999,10,Scattered Clouds
"8:00 AM AEST on April 05, 2017",21,1025,12,56,16.7,140,-9999,10,Scattered Clouds
"8:30 AM AEST on April 05, 2017",21,1026,12,56,22.2,130,-9999,10,Partly Cloudy
"9:00 AM AEST on April 05, 2017",22,1026,12,45,20.4,150,-9999,35,Partly Cloudy
"9:00 AM AEST on April 05, 2017",22,1026,12,53,20.4,150,-9999,10,Partly Cloudy
"9:30 AM AEST on April 05, 2017",21,1026,12,56,22.2,140,-9999,10,Scattered Clouds
"10:00 AM AEST on April 05, 2017",22,1026,13,45,22.2,130,-9999,10,Scattered Clouds
"10:00 AM AEST on April 05, 2017",22,1025,13,57,22.2,130,-9999,10,Scattered Clouds
"11:00 AM AEST on April 05, 2017",22,1026,13,47,24.1,140,-9999,10,Scattered Clouds
"11:00 AM AEST on April 05, 2017",22,1025,13,57,24.1,140,-9999,10,Mostly Cloudy
"11:30 AM AEST on April 05, 2017",22,1025,12,53,24.1,140,-9999,10,Scattered Clouds
"12:00 PM AEST on April 05, 2017",22,1025,12,43,24.1,130,-9999,30,Partly Cloudy
"12:00 PM AEST on April 05, 2017",22,1024,12,53,24.1,130,-9999,10,Scattered Clouds
"12:30 PM AEST on April 05, 2017",22,1024,13,57,24.1,130,-9999,10,Scattered Clouds
"1:00 PM AEST on April 05, 2017",22,1024,12,44,25.9,130,-9999,10,Scattered Clouds
